image_id,class_id,x_center,y_center,width,height,confidence
00000_00001_00008_png.rf.936b0185c3b9131c96d42d60a5da1abb.jpg,6,0.8978365659713745,0.09194711595773697,0.20432686805725098,0.18389423191547394,0.0016870498657226562
00000_00001_00008_png.rf.936b0185c3b9131c96d42d60a5da1abb.jpg,7,0.9014423191547394,0.050856373920396436,0.19711536169052124,0.10141226706036832,0.0010080337524414062
00000_00001_00013_png.rf.c2367f9d1b377597b2cc3706b70fa818.jpg,6,0.5189303010702133,0.5279447361826897,0.6304086744785309,0.6508413702249527,0.939453125
00000_00001_00013_png.rf.c2367f9d1b377597b2cc3706b70fa818.jpg,6,0.07572115957736969,0.09630408883094788,0.15144231915473938,0.19260817766189575,0.0017004013061523438
00000_00001_00016_png.rf.2818a0160369aa9d2465007de479d6d3.jpg,6,0.5192307978868484,0.5150240734219551,0.6442308127880096,0.6730769723653793,0.9375
00000_00001_00020_png.rf.4fc3ed0f124f480c5152a541fff2dbf7.jpg,6,0.5342548191547394,0.49879807978868484,0.6911057829856873,0.7235576957464218,0.9404296875
00000_00001_00020_png.rf.af293e6651965d897c75935cf2084f7d.jpg,6,0.5342548191547394,0.49879807978868484,0.6911057829856873,0.7235576957464218,0.9404296875
00000_00001_00021_png.rf.beb4a4004ddd09e998abac6f77de0322.jpg,6,0.5252403989434242,0.5078125074505806,0.6983173340559006,0.7367788404226303,0.94482421875
00000_00001_00021_png.rf.beb4a4004ddd09e998abac6f77de0322.jpg,0,0.9747596383094788,0.48024340718984604,0.05048072338104248,0.49384017288684845,0.0012598037719726562
00000_00002_00012_png.rf.d345a307460a0fa32e159261cffa0e88.jpg,6,0.5144982114434242,0.5174278989434242,0.6056189984083176,0.6334134787321091,0.943359375
00000_00002_00012_png.rf.d345a307460a0fa32e159261cffa0e88.jpg,1,0.5384615361690521,0.041616588830947876,0.03245192766189575,0.08323317766189575,0.001972198486328125
00000_00002_00015_png.rf.9c6647dad127ad8ea26b08ef5e31f15f.jpg,6,0.5351562574505806,0.5210336670279503,0.6844951957464218,0.688701942563057,0.93994140625
00000_00002_00015_png.rf.9c6647dad127ad8ea26b08ef5e31f15f.jpg,1,0.016225961968302727,0.02801983244717121,0.032451923936605453,0.05603966489434242,0.00586700439453125
00000_00002_00026_png.rf.092c69361ef48fd43b479aa48fc829d9.jpg,6,0.505108181387186,0.5054086595773697,0.8094952031970024,0.8040865361690521,0.9541015625
00000_00002_00026_png.rf.092c69361ef48fd43b479aa48fc829d9.jpg,0,0.4783654063940048,0.009155274157819804,0.021634608507156372,0.018085187723045237,0.0017137527465820312
00000_00002_00026_png.rf.092c69361ef48fd43b479aa48fc829d9.jpg,1,0.4867788851261139,0.021183894379646517,0.034855782985687256,0.041766827198443934,0.00130462646484375
00000_00003_00003_png.rf.cb1242e3f504fdf75084201d1d568a93.jpg,6,0.5378605872392654,0.5654297024011612,0.5564903914928436,0.5506310164928436,0.939453125
00000_00003_00003_png.rf.cb1242e3f504fdf75084201d1d568a93.jpg,1,0.7922175824642181,0.0615234412252903,0.41316109895706177,0.1230468824505806,0.0027256011962890625
00000_00003_00005_png.rf.91e4d86cd4241911356889c94ae3f5ee.jpg,6,0.5351562649011612,0.5354567393660545,0.5594951808452606,0.5769230872392654,0.93701171875
00000_00003_00011_png.rf.7d5f2a85458f70654be03f2a2cd47c06.jpg,6,0.5360576957464218,0.5162259936332703,0.6177884638309479,0.623798131942749,0.94384765625
00000_00003_00011_png.rf.7d5f2a85458f70654be03f2a2cd47c06.jpg,1,0.41826923936605453,0.05404898151755333,0.42067308723926544,0.10809796303510666,0.0013780593872070312
00000_00003_00011_png.rf.7d5f2a85458f70654be03f2a2cd47c06.jpg,9,0.6959134787321091,0.9164663851261139,0.6069711744785309,0.16586536169052124,0.0011882781982421875
00000_00003_00015_png.rf.a18e8c7a509b0f5f98fe6221bac9aee4.jpg,6,0.5312500149011612,0.5354567617177963,0.6862981021404266,0.7103365957736969,0.94140625
00000_00003_00015_png.rf.a18e8c7a509b0f5f98fe6221bac9aee4.jpg,1,0.40895434468984604,0.03829251974821091,0.44411058723926544,0.07658503949642181,0.081787109375
00000_00003_00015_png.rf.a18e8c7a509b0f5f98fe6221bac9aee4.jpg,1,0.5715144351124763,0.03577599445998203,0.8040865510702133,0.07110126773477532,0.0165252685546875
00000_00003_00017_png.rf.cb107aac6c3f74cfb122de76625c4abc.jpg,6,0.5039062723517418,0.5192307978868484,0.7301682978868484,0.7043269574642181,0.93994140625
00000_00003_00017_png.rf.cb107aac6c3f74cfb122de76625c4abc.jpg,1,0.3602764494717121,0.03472431004047394,0.4873798117041588,0.06944862008094788,0.0011739730834960938
00000_00003_00019_png.rf.d5f22619ed92e72b6d2ed7150b2db7c3.jpg,6,0.5198317393660545,0.516826942563057,0.7283653765916824,0.7307692468166351,0.95068359375
00000_00004_00027_png.rf.339c3f63582ed2785e9d0740821e561e.jpg,6,0.5192307867109776,0.5234375298023224,0.8353365585207939,0.8257212042808533,0.9501953125
00000_00005_00000_png.rf.4b0a9b1409c4ee2cc880aa6e173d5e0e.jpg,6,0.5279447361826897,0.5219351202249527,0.5618990808725357,0.5691106021404266,0.94482421875
00000_00005_00000_png.rf.4b0a9b1409c4ee2cc880aa6e173d5e0e.jpg,6,0.5477764755487442,0.1281550561034237,0.7506010234355927,0.25600963142642286,0.0230712890625
00000_00005_00000_png.rf.4b0a9b1409c4ee2cc880aa6e173d5e0e.jpg,6,0.5715144574642181,0.28545673078042455,0.7608173489570618,0.5697115384391509,0.002452850341796875
00000_00005_00003_png.rf.df858754a637fecb106924e9bc47a832.jpg,6,0.5601712912321091,0.5259164944291115,0.5479266941547394,0.5972055643796921,0.9326171875
00000_00005_00003_png.rf.df858754a637fecb106924e9bc47a832.jpg,6,0.5724158957600594,0.1419020478570019,0.7301683276891708,0.28350361493357923,0.0230712890625
00000_00005_00003_png.rf.df858754a637fecb106924e9bc47a832.jpg,6,0.5727163776755333,0.32211539149284363,0.729567363858223,0.6442307829856873,0.0027790069580078125
00000_00005_00009_png.rf.318081408daa3bd6bd66422e94bd3dca.jpg,6,0.5399639531970024,0.5141226053237915,0.6171875149011612,0.637620210647583,0.939453125
00000_00005_00009_png.rf.318081408daa3bd6bd66422e94bd3dca.jpg,6,0.5652043521404266,0.17127405107021332,0.8647837042808533,0.34254810214042664,0.0034694671630859375
00000_00005_00009_png.rf.318081408daa3bd6bd66422e94bd3dca.jpg,6,0.5649038627743721,0.3437500275322236,0.8689904063940048,0.6850962088210508,0.0010242462158203125
00000_00005_00016_png.rf.80996367c51768326648d4c53f8a1e63.jpg,6,0.5240384936332703,0.4876803159713745,0.650240421295166,0.709735631942749,0.9462890625
00000_00005_00025_png.rf.f6c63209955abab1fc2ea39248553192.jpg,6,0.5177283734083176,0.5066105872392654,0.7794471085071564,0.8377403914928436,0.95751953125
00000_00005_00027_png.rf.397ea37e7f1f7c3029ef77da37b4d73a.jpg,6,0.5069110617041588,0.5066106095910072,0.8167067319154739,0.8305289000272751,0.95849609375
00000_00005_00027_png.rf.397ea37e7f1f7c3029ef77da37b4d73a.jpg,0,0.5432692468166351,0.078857421875,0.03605765104293823,0.01806640625,0.0259552001953125
00000_00006_00000_png.rf.89204de3eb332a0f1dfbdbfeed2c4f19.jpg,6,0.49872298538684845,0.5453726202249527,0.46168872714042664,0.5847356021404266,0.91943359375
00000_00006_00000_png.rf.89204de3eb332a0f1dfbdbfeed2c4f19.jpg,9,0.5868389457464218,0.8533653914928436,0.4849759638309479,0.29326921701431274,0.00595855712890625
00000_00006_00000_png.rf.89204de3eb332a0f1dfbdbfeed2c4f19.jpg,14,0.15241887019510614,0.2881610714830458,0.3045372596097877,0.5709134889766574,0.00400543212890625
00000_00006_00000_png.rf.89204de3eb332a0f1dfbdbfeed2c4f19.jpg,14,0.28545674681663513,0.2929687477299012,0.5709134936332703,0.583533649216406,0.0038242340087890625
00000_00006_00000_png.rf.89204de3eb332a0f1dfbdbfeed2c4f19.jpg,6,0.4429086782038212,0.19666467607021332,0.7319711968302727,0.39332935214042664,0.0016355514526367188
00000_00006_00000_png.rf.89204de3eb332a0f1dfbdbfeed2c4f19.jpg,11,0.15594951808452606,0.9290865659713745,0.3118990361690521,0.14182686805725098,0.0011920928955078125
00000_00006_00004_png.rf.f3eaa594302a3387574994936ac8af80.jpg,6,0.49639425426721573,0.5168269500136375,0.5733173340559006,0.61538465321064,0.93603515625
00000_00006_00004_png.rf.f3eaa594302a3387574994936ac8af80.jpg,1,0.6057692766189575,0.38882213830947876,0.046875,0.06129807233810425,0.001926422119140625
00000_00006_00004_png.rf.f3eaa594302a3387574994936ac8af80.jpg,6,0.5922476202249527,0.42788463085889816,0.29867789149284363,0.4194711595773697,0.0012254714965820312
00000_00006_00009_png.rf.69ada07a494f34af78f9cbb977bb1fe7.jpg,6,0.5186298340559006,0.5258413776755333,0.6610577404499054,0.64663465321064,0.94580078125
00000_00006_00009_png.rf.abb45158e58a911f6eb8f4784f718205.jpg,6,0.5186298340559006,0.5258413776755333,0.6610577404499054,0.64663465321064,0.94580078125
00000_00006_00014_png.rf.c18a9a99443ea933a462c18e7d9cc035.jpg,6,0.5150240436196327,0.49098558723926544,0.6935096234083176,0.6838942468166351,0.94775390625
00000_00006_00014_png.rf.c18a9a99443ea933a462c18e7d9cc035.jpg,0,0.012582632713019848,0.29356972873210907,0.025165265426039696,0.02043268084526062,0.0017614364624023438
00000_00006_00014_png.rf.c18a9a99443ea933a462c18e7d9cc035.jpg,10,0.024245043214250472,0.2992788692936301,0.04841496623339481,0.5739183146506548,0.0012598037719726562
00000_00006_00021_png.rf.ceba1690308218617be309fd8dd38971.jpg,6,0.520432710647583,0.5132211670279503,0.7572115659713745,0.735576942563057,0.94775390625
00000_00006_00021_png.rf.ceba1690308218617be309fd8dd38971.jpg,13,0.2767428010702133,0.19981972128152847,0.006009608507156372,0.015925481915473938,0.012054443359375
00000_00006_00021_png.rf.ceba1690308218617be309fd8dd38971.jpg,9,0.26382212340831757,0.19981972128152847,0.009014397859573364,0.017728373408317566,0.003223419189453125
00000_00006_00021_png.rf.ceba1690308218617be309fd8dd38971.jpg,6,0.11253005266189575,0.05303485691547394,0.2250601053237915,0.10606971383094788,0.0011157989501953125
00000_00006_00022_png.rf.8a9524bcedd0aa85d431b5314bdaf179.jpg,6,0.5102163553237915,0.51081732660532,0.7524038553237915,0.7451923340559006,0.94775390625
00000_00006_00022_png.rf.ac6d1330d86c61ae4067afdd3a258ab3.jpg,6,0.5102163553237915,0.51081732660532,0.7524038553237915,0.7451923340559006,0.94775390625
000012_jpg.rf.a2e9009c1ca91c2272045589701123f0.jpg,7,0.49278848990797997,0.2989783827215433,0.8245192840695381,0.4969952218234539,0.55810546875
000012_jpg.rf.a2e9009c1ca91c2272045589701123f0.jpg,7,0.33661358430981636,0.30438703298568726,0.4986478313803673,0.3383413553237915,0.00234222412109375
000012_jpg.rf.a2e9009c1ca91c2272045589701123f0.jpg,7,0.6358173191547394,0.34968451410532,0.5216346383094788,0.3955829590559006,0.0021572113037109375
000015_jpg.rf.1c60d15418d0291507def26c241ed27e.jpg,7,0.25450722873210907,0.37079327553510666,0.4140625298023224,0.4795673042535782,0.9560546875
000015_jpg.rf.1c60d15418d0291507def26c241ed27e.jpg,0,0.8371394574642181,0.14618390053510666,0.010817348957061768,0.008112981915473938,0.0618896484375
000015_jpg.rf.1c60d15418d0291507def26c241ed27e.jpg,11,0.9951923191547394,0.5210336744785309,0.00961536169052124,0.034855782985687256,0.0020580291748046875
00001_00006_00004_png.rf.d10a2232f001894c293a3899de728cad.jpg,7,0.5267427936196327,0.5318509787321091,0.7301682680845261,0.7632211744785309,0.9501953125
00001_00006_00004_png.rf.d10a2232f001894c293a3899de728cad.jpg,1,0.5727163851261139,0.9483173489570618,0.03245192766189575,0.09855771064758301,0.004329681396484375
00001_00006_00026_png.rf.49d271a1ad59fd8fc3022b9d27fd55e2.jpg,7,0.5057091414928436,0.5039062760770321,0.8058894276618958,0.8443510010838509,0.9482421875
00001_00006_00026_png.rf.49d271a1ad59fd8fc3022b9d27fd55e2.jpg,8,0.14828725904226303,0.973557710647583,0.036057695746421814,0.052884578704833984,0.0030517578125
00001_00010_00003_png.rf.7aafa0add84d32dae0f70c72f29be839.jpg,7,0.5289212763309479,0.5709886103868484,0.5383113026618958,0.5310997664928436,0.9453125
00001_00010_00003_png.rf.7aafa0add84d32dae0f70c72f29be839.jpg,7,0.5153245478868484,0.41796876152511686,0.6700721681118011,0.8323317535687238,0.00142669677734375
00001_00010_00010_png.rf.0c717d1fcb47c63dc21133891c67058d.jpg,7,0.5465745478868484,0.5390625149011612,0.5823317468166351,0.6213942468166351,0.94921875
00001_00011_00006_png.rf.b3c9ed7b58e8b06312406f5fb6ecb9cd.jpg,7,0.5132211670279503,0.5279447361826897,0.641826942563057,0.6219952255487442,0.951171875
00001_00014_00020_png.rf.dae49e781829147dd4dfd5b4812d0068.jpg,7,0.5033053010702133,0.5114182867109776,0.8155048191547394,0.8064904138445854,0.9267578125
00001_00014_00020_png.rf.dae49e781829147dd4dfd5b4812d0068.jpg,14,0.3843149244785309,0.028245193883776665,0.7530048489570618,0.05649038776755333,0.0015363693237304688
00001_00019_00006_png.rf.ba8186909430430fb44e7eea3282a96b.jpg,7,0.5347806662321091,0.5135216563940048,0.6011117994785309,0.6171875298023224,0.953125
00001_00020_00001_png.rf.558285df18ab5e029ed28ae9b0442173.jpg,7,0.48257211595773697,0.5348557829856873,0.6129807680845261,0.7572115659713745,0.94189453125
00001_00020_00001_png.rf.558285df18ab5e029ed28ae9b0442173.jpg,7,0.5180288553237915,0.2827524095773697,0.5336538553237915,0.25180289149284363,0.0014896392822265625
00001_00020_00001_png.rf.558285df18ab5e029ed28ae9b0442173.jpg,11,0.6078726053237915,0.8921274244785309,0.4272836446762085,0.21574515104293823,0.0011034011840820312
00001_00020_00009_png.rf.70d380dd904a8b782ac06daf41622bc8.jpg,7,0.4945913553237915,0.5168269500136375,0.7055288553237915,0.77163465321064,0.9482421875
00001_00020_00009_png.rf.70d380dd904a8b782ac06daf41622bc8.jpg,6,0.4900841489434242,0.2406851053237915,0.7061298340559006,0.481370210647583,0.0011425018310546875
00001_00021_00006_png.rf.c24e2e36491660b540a9b81687c16bc3.jpg,7,0.5252404138445854,0.5429687649011612,0.5673077255487442,0.6003606021404266,0.9501953125
00001_00021_00007_png.rf.7054b7fcb56980bcabcf57e0f1cb9182.jpg,7,0.5414663851261139,0.5060096308588982,0.5733173489570618,0.6225961595773697,0.95361328125
00001_00022_00001_png.rf.f68bab926df5c93b7a8baf9d168955d1.jpg,7,0.5225360691547394,0.5169020742177963,0.6207932829856873,0.5575421154499054,0.955078125
00001_00023_00007_png.rf.f20610daefe32091399ce0ee1b9799f6.jpg,7,0.5679086595773697,0.5733173191547394,0.5540865361690521,0.6021634936332703,0.95166015625
00001_00025_00025_png.rf.9556a94e4da441bd05e548d86099c3c0.jpg,7,0.5126202031970024,0.5138221271336079,0.7680288702249527,0.7944711670279503,0.94482421875
00001_00028_00017_png.rf.ff6c0bf1f57a58c63e706c5a59b9b55e.jpg,7,0.5210336595773697,0.48257214576005936,0.6790865361690521,0.7824519723653793,0.955078125
00001_00028_00017_png.rf.ff6c0bf1f57a58c63e706c5a59b9b55e.jpg,14,0.9663461744785309,0.40024038404226303,0.06730765104293823,0.6682692319154739,0.127197265625
00001_00028_00017_png.rf.ff6c0bf1f57a58c63e706c5a59b9b55e.jpg,6,0.9693509936332703,0.40685098618268967,0.06129801273345947,0.6478365808725357,0.09844970703125
00001_00029_00011_png.rf.8778f18a5af227481b72a0bd897cb144.jpg,7,0.5384615585207939,0.5276442393660545,0.6406250149011612,0.6550480872392654,0.9541015625
00001_00029_00011_png.rf.8778f18a5af227481b72a0bd897cb144.jpg,1,0.05464994162321091,0.024620644748210907,0.10929988324642181,0.049241289496421814,0.010986328125
00001_00029_00011_png.rf.8778f18a5af227481b72a0bd897cb144.jpg,0,0.05521334507284337,0.023813102394342422,0.11027644975547446,0.047626204788684845,0.007232666015625
00001_00029_00011_png.rf.8778f18a5af227481b72a0bd897cb144.jpg,6,0.07850060211058008,0.038311298936605453,0.1567007234407356,0.07662259787321091,0.0011072158813476562
00001_00030_00008_png.rf.f42a5ab100ba2300ff2ef3273198a629.jpg,7,0.5357572287321091,0.5291466638445854,0.5474759638309479,0.6736779361963272,0.9462890625
00001_00031_00011_png.rf.d92d0588e5bfd7f8ced37d558e0efd54.jpg,7,0.5369591563940048,0.49789664149284363,0.5631009638309479,0.5979567170143127,0.95947265625
00001_00032_00012_png.rf.e30cf3974f41a7316dff0477b7c4c589.jpg,7,0.5012019351124763,0.5408653914928436,0.6610576957464218,0.6862980723381042,0.95068359375
00001_00032_00012_png.rf.e30cf3974f41a7316dff0477b7c4c589.jpg,0,0.9242788851261139,0.036283055178500945,0.14903849363327026,0.07241586996678961,0.0011968612670898438
00001_00033_00010_png.rf.4b1b4602c3c04f4aa72ce1f952cce126.jpg,7,0.5205078423023224,0.5123197287321091,0.6104267239570618,0.6147836744785309,0.9501953125
00001_00033_00010_png.rf.4b1b4602c3c04f4aa72ce1f952cce126.jpg,14,0.5075120478868484,0.9332933127880096,0.14423081278800964,0.13221150636672974,0.0011882781982421875
00001_00033_00013_png.rf.7df949e59990e9dabfbc631176beada9.jpg,7,0.5540865585207939,0.5612981021404266,0.6274038702249527,0.6514423489570618,0.95166015625
00001_00035_00012_png.rf.ef688824fa8eae681376cbaa7708a2dd.jpg,7,0.5300480872392654,0.5366586670279503,0.6370192468166351,0.5901442319154739,0.951171875
00001_00038_00012_png.rf.769276765c04567a8afdd2300298c7cb.jpg,7,0.4912860691547394,0.4832482188940048,0.5847355723381042,0.5863882601261139,0.94921875
00001_00038_00013_png.rf.9bea2c6ade7591cafa7a3ee2d6447b63.jpg,7,0.5096905156970024,0.4927884638309479,0.5972055345773697,0.6081730723381042,0.9501953125
00001_00042_00000_png.rf.ac8cef49708d26776dd018e63c08ee29.jpg,7,0.5192307829856873,0.5305739417672157,0.5649038553237915,0.5963041037321091,0.94580078125
00001_00059_00004_png.rf.74b0bb0dc2200bf50c665e4b2017a9cf.jpg,7,0.5360577180981636,0.509014442563057,0.6237981170415878,0.6526442468166351,0.95166015625
00001_00059_00004_png.rf.74b0bb0dc2200bf50c665e4b2017a9cf.jpg,14,0.6896033734083176,0.29657453298568726,0.6207932531833649,0.5931490659713745,0.0222930908203125
00001_00059_00004_png.rf.74b0bb0dc2200bf50c665e4b2017a9cf.jpg,7,0.6724759787321091,0.42938704043626785,0.5841346085071564,0.6917067617177963,0.0032596588134765625
00001_00059_00004_png.rf.74b0bb0dc2200bf50c665e4b2017a9cf.jpg,10,0.6893028914928436,0.291015625,0.6213942170143127,0.58203125,0.0028667449951171875
00001_00059_00004_png.rf.74b0bb0dc2200bf50c665e4b2017a9cf.jpg,9,0.4272836744785309,0.5832331851124763,0.8545673489570618,0.6977163404226303,0.0022602081298828125
00001_00059_00004_png.rf.74b0bb0dc2200bf50c665e4b2017a9cf.jpg,5,0.6849459409713745,0.21213943454495165,0.622896671295166,0.4236779075290542,0.0010166168212890625
00001_00060_00007_png.rf.1bf10fd8b24b215fba58ab5975968559.jpg,7,0.5048077180981636,0.5450721457600594,0.6862981170415878,0.6887019723653793,0.9560546875
00001_00063_00003_png.rf.e87ae69015487ca78a229870bc3ed27f.jpg,7,0.5679838061332703,0.571213960647583,0.593599796295166,0.626802921295166,0.94580078125
00001_00064_00019_png.rf.135e30aa3fe9209e095eb3ff5e304ebb.jpg,7,0.5297476053237915,0.4921875298023224,0.6977163553237915,0.7343750596046448,0.9501953125
00001_00064_00019_png.rf.135e30aa3fe9209e095eb3ff5e304ebb.jpg,14,0.29657453089021146,0.04383263364434242,0.5829327148385346,0.08766526728868484,0.001972198486328125
00001_00065_00006_png.rf.161dc86f1aaaf56ceadeedb9920c11ec.jpg,7,0.5594952255487442,0.5077373906970024,0.6286058127880096,0.6143329292535782,0.951171875
00001_00066_00015_png.rf.e1adfeb91011dcf5d548147d1acc30eb.jpg,7,0.4891827180981636,0.5195312798023224,0.7487981170415878,0.7397837042808533,0.95751953125
00001_00066_00015_png.rf.e1adfeb91011dcf5d548147d1acc30eb.jpg,6,0.9663461744785309,0.4711538702249527,0.06730765104293823,0.6237981021404266,0.20751953125
00001_00066_00015_png.rf.e1adfeb91011dcf5d548147d1acc30eb.jpg,7,0.9675481021404266,0.4648437574505806,0.06490379571914673,0.6352163404226303,0.1688232421875
00001_00066_00015_png.rf.e1adfeb91011dcf5d548147d1acc30eb.jpg,7,0.8533653914928436,0.46995192766189575,0.29326921701431274,0.625,0.0016679763793945312
00001_00068_00007_png.rf.4bb41a90249c981be7a87239ef7d4288.jpg,7,0.4822716489434242,0.5215595215559006,0.5763221234083176,0.5698617994785309,0.9501953125
00001_00068_00007_png.rf.4bb41a90249c981be7a87239ef7d4288.jpg,6,0.46153849363327026,0.22340746223926544,0.478365421295166,0.4468149244785309,0.1566162109375
00001_00068_00007_png.rf.4bb41a90249c981be7a87239ef7d4288.jpg,7,0.45966047793626785,0.4266827180981636,0.5037560313940048,0.38942311704158783,0.0010986328125
00002_00000_00005_png.rf.6a3d73b59a12500d97c5ad071900f3e8.jpg,9,0.5324519276618958,0.5153245329856873,0.640625,0.7445913553237915,0.94775390625
00002_00000_00008_png.rf.fef84220cd4e8886da3b88267904e21d.jpg,9,0.5345553085207939,0.5126202031970024,0.6820913702249527,0.7632211595773697,0.94580078125
00002_00000_00008_png.rf.fef84220cd4e8886da3b88267904e21d.jpg,1,0.10154372453689575,0.5084134787321091,0.056527942419052124,0.12319710850715637,0.0010652542114257812
00002_00000_00008_png.rf.fef84220cd4e8886da3b88267904e21d.jpg,0,0.08967473357915878,0.2124399170279503,0.03128756582736969,0.11358173191547394,0.0010480880737304688
00002_00000_00016_png.rf.5c98b3aeaa1ebc1ebc1afb2b2e8d9750.jpg,9,0.504807710647583,0.5186298154294491,0.723557710647583,0.8137019351124763,0.94677734375
00002_00004_00025_png.rf.088e01a14aec1e026c95b0b5ab8b08ec.jpg,9,0.5153245255351067,0.5132211782038212,0.7998798042535782,0.7788461968302727,0.94580078125
00002_00004_00025_png.rf.088e01a14aec1e026c95b0b5ab8b08ec.jpg,1,0.6015625298023224,0.8088942468166351,0.010817348957061768,0.043269217014312744,0.0023059844970703125
00002_00004_00025_png.rf.088e01a14aec1e026c95b0b5ab8b08ec.jpg,3,0.010225736896245508,0.42367789149284363,0.02033879349619383,0.03245192766189575,0.0015125274658203125
00002_00006_00028_png.rf.70f98b1fc1d0c548e37ffe7968c81a40.jpg,9,0.4915865659713745,0.5252404138445854,0.728365421295166,0.7932692915201187,0.95068359375
00002_00007_00012_png.rf.cda4cec2b68cd6819ec43a7799d667a5.jpg,9,0.5336538553237915,0.5132211893796921,0.625,0.6610577404499054,0.94580078125
00002_00007_00012_png.rf.cda4cec2b68cd6819ec43a7799d667a5.jpg,1,0.6911058127880096,0.861177921295166,0.02163463830947876,0.037259578704833984,0.0274810791015625
00002_00007_00012_png.rf.cda4cec2b68cd6819ec43a7799d667a5.jpg,1,0.6917067766189575,0.8425481021404266,0.020432710647583008,0.038461506366729736,0.0216217041015625
00002_00007_00012_png.rf.cda4cec2b68cd6819ec43a7799d667a5.jpg,1,0.6959134936332703,0.864182710647583,0.025240421295166016,0.03125,0.01029205322265625
00002_00007_00012_png.rf.cda4cec2b68cd6819ec43a7799d667a5.jpg,1,0.5781250298023224,0.4975961893796921,0.03605765104293823,0.08112981915473938,0.0023975372314453125
00002_00007_00012_png.rf.cda4cec2b68cd6819ec43a7799d667a5.jpg,1,0.44951924681663513,0.3978365510702133,0.027644217014312744,0.08293268084526062,0.0016613006591796875
00002_00007_00012_png.rf.cda4cec2b68cd6819ec43a7799d667a5.jpg,1,0.6953125298023224,0.8341346383094788,0.02524036169052124,0.03125,0.0013246536254882812
00002_00007_00012_png.rf.cda4cec2b68cd6819ec43a7799d667a5.jpg,9,0.2016226053237915,0.24188703298568726,0.403245210647583,0.4837740659713745,0.001220703125
00002_00007_00012_png.rf.cda4cec2b68cd6819ec43a7799d667a5.jpg,1,0.48407454788684845,0.6322115659713745,0.053485602140426636,0.08774042129516602,0.001178741455078125
